Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	tree_length
2844	-50.165	-95.50367	45.33867	0.0230395	0.270434	0.729566	0.976961	0.3457839	0.0098282	0.0621004	0.0218624	0.0240062	0.00872471	0.0157685	0.00967664	0.0270199	0.00731812	0.00559665	0.00623646	0.00532458	0.00393884	0.0486391	0.000594144	0.00206064	0.0165027	0.00494301	0.00487343	0.00325524	0.0559124	0.0621452	0.0553291	0.0163813	0.0550901	0.0142392	0.0180821	0.00716012	0.0019988	0.0547197	0.0125884	0.0380413	0.00784335	0.0608617	0.0152018	0.0281362	0.0818593	0.641983	0.248021	0.286351	0.543411	0.826732	1.20958	1.84023	3.49221	0.9042236	0.0128664	0.0812976	0.0286207	0.0314272	0.0114218	0.0206431	0.012668	0.0353726	0.00958039	0.00732676	0.00816436	0.00697057	0.00515647	0.063675	0.000777813	0.00269765	0.0216043	0.00647106	0.00637996	0.00426154	0.0731968	0.0813563	0.0724332	0.0214453	0.0721202	0.0186409	0.0236719	0.00937355	0.00261669	0.0716354	0.0164799	0.0498011	0.010268	0.079676	0.0199012	0.7638646
2880	-56.84048	-99.11278	42.2723	0.292235	0.443381	0.55662	0.707764	4.297047	0.00846953	0.0124471	0.00944074	0.00419525	0.0088531	0.0125547	0.0120734	0.0247503	0.00519259	0.023149	0.0155234	0.00912365	0.0103712	0.0307617	0.0142121	0.00148953	0.00761891	0.00817986	0.00439732	0.00251447	0.0395912	0.0533971	0.00554676	0.00683926	0.0194281	0.0195983	0.00990005	0.0216971	0.0061031	0.0327252	0.0197434	0.00321478	0.0116861	0.0445251	0.0111213	0.0240619	0.0478458	0.522096	0.405996	0.192492	0.44772	0.778252	1.28493	2.23354	5.19502	1.1914	0.0159672	0.0234658	0.0177981	0.00790908	0.0166903	0.0236687	0.0227614	0.0466604	0.00978932	0.0436415	0.0292654	0.0172003	0.0195522	0.0579934	0.0267933	0.00280813	0.0143635	0.0154211	0.00829004	0.0047404	0.0746391	0.100667	0.010457	0.0128937	0.0366268	0.0369476	0.018664	0.0409044	0.0115058	0.0616951	0.0372212	0.00606065	0.0220311	0.0839408	0.0209665	0.5304346
2916	-52.60618	-98.25779	45.65161	0.032708	0.289065	0.710935	0.967292	0.4027409	0.0146085	0.0186147	0.0275941	0.00161944	0.00474947	0.000800936	0.00199657	0.00976333	0.00769356	0.00557626	0.0425928	0.00373527	0.00387655	0.0507476	0.0207105	0.00688035	0.00640376	0.00192645	0.0106935	0.00766666	0.0486068	0.06003	0.0400066	0.00322287	0.00505685	0.016584	0.00249408	0.0102107	0.00669424	0.0166683	0.00569751	0.00346021	0.0100577	0.024977	0.0111811	0.371566	0.15338	0.440222	0.0348325	0.406267	0.64449	0.871925	1.14689	1.55161	2.46144	0.6513013	0.0284657	0.0362719	0.053769	0.00315558	0.00925465	0.00156067	0.00389045	0.0190245	0.0149914	0.0108657	0.0829948	0.00727842	0.0075537	0.0988849	0.0403558	0.0134068	0.0124781	0.00375381	0.020837	0.014939	0.0947135	0.116972	0.0779554	0.00627997	0.00985359	0.0323151	0.00485988	0.0198961	0.0130442	0.0324793	0.011102	0.00674244	0.0195981	0.0486692	0.021787	0.5131984
2952	-54.00988	-99.0422	45.03232	0.119173	0.371531	0.628469	0.880827	0.9531548	0.00594417	0.0225878	0.00855992	0.0014656	0.000286499	0.00115752	0.00298844	0.0112064	0.00577035	0.0113601	0.0303217	0.00527612	0.00676601	0.0346824	0.0112305	0.0138743	0.00856444	0.00145421	0.00461566	0.00299386	0.0270723	0.0527016	0.0352199	0.00153458	0.00486252	0.0190352	0.0273225	0.0164481	0.00316234	0.015408	0.00672327	0.00413729	0.00789485	0.0262202	0.0148248	0.253521	0.0177911	0.133914	0.594773	0.377873	0.622115	0.862366	1.1596	1.60742	2.64639	0.7036883	0.0131023	0.0497887	0.018868	0.00323052	0.000631509	0.00255145	0.0065872	0.0247014	0.0127192	0.0250404	0.066836	0.0116298	0.0149138	0.0764478	0.0247546	0.0305822	0.018878	0.0032054	0.010174	0.00659914	0.0596735	0.116166	0.0776327	0.00338257	0.0107181	0.0419579	0.060225	0.0362554	0.00697052	0.0339628	0.0148196	0.00911953	0.0174021	0.0577954	0.0326774	0.4536735
2988	-55.03954	-99.71898	44.67944	0.180294	0.402756	0.597244	0.819706	1.564399	0.00536289	0.0232463	0.00945062	0.00181827	0.0132605	0.00821521	0.00114641	0.0183998	0.00660216	0.0142123	0.00135439	0.0202948	0.027556	0.016956	0.0180889	0.0266823	0.0172699	0.00635615	0.023446	0.0225492	0.0444501	0.0516769	0.027422	0.0010733	0.0161966	0.0869132	0.0163794	0.00141286	0.00360955	0.00432633	0.00941039	0.00795022	0.00430244	0.0496258	0.0310255	0.64985	0.0691363	0.161464	0.11955	0.528099	0.732432	0.907423	1.10202	1.36531	1.89358	0.461659	0.00840522	0.0364338	0.0148119	0.00284976	0.020783	0.0128757	0.00179676	0.0288378	0.0103475	0.0222748	0.00212273	0.0318079	0.0431884	0.0265751	0.0283506	0.041819	0.027067	0.00996195	0.0367468	0.0353413	0.0696664	0.0809928	0.0429783	0.00168218	0.0253848	0.136218	0.0256714	0.00221437	0.00565722	0.00678063	0.0147488	0.0124603	0.00674318	0.0777781	0.048626	0.6380426
3024	-51.45902	-96.26017	44.80115	0.128918	0.37726	0.62274	0.871082	1.032578	0.00325743	0.0064213	0.00373492	0.00712161	0.00494161	0.0193223	0.00354217	0.0143411	0.000949596	0.0188231	0.00461585	0.00550967	0.0203221	0.068914	0.00657656	0.0196777	0.00417281	0.00976488	0.00521933	0.0325017	0.0373527	0.0288721	0.00141984	0.016203	0.0213582	0.0388309	0.00635634	0.00977376	0.0225096	0.0031906	0.0171424	0.00331999	0.00143766	0.0139977	0.0466395	0.239259	0.187936	0.548525	0.02428	0.305117	0.560496	0.834756	1.19796	1.78413	3.27743	0.8583266	0.00616781	0.0121585	0.00707192	0.0134845	0.00935673	0.0365859	0.00670694	0.0271543	0.00179802	0.0356407	0.00873993	0.0104323	0.038479	0.130486	0.0124524	0.037259	0.00790105	0.0184894	0.00988259	0.0615405	0.0707258	0.0546682	0.0026884	0.0306797	0.0404408	0.0735247	0.0120355	0.0185062	0.042621	0.00604126	0.0324584	0.00628627	0.00272215	0.0265042	0.0883099	0.5281341
3060	-50.13063	-95.55362	45.42299	0.0590874	0.324077	0.675923	0.940912	0.5530056	0.00129916	0.0474358	0.0340164	0.00927763	0.0816683	0.0408724	0.0169269	0.028741	0.00135346	0.0303088	0.00635149	0.00620754	0.0447463	0.14681	0.0115796	0.0272863	0.0400648	0.0203781	0.000584322	0.0803182	0.104098	0.0454786	0.00824353	0.11471	0.0150927	0.0273453	0.0120885	0.0076597	0.0442148	0.00362829	0.0265137	0.0176936	0.0112049	0.100859	0.0767961	0.0275571	0.0448666	0.370789	0.556788	0.869367	0.934005	0.978925	1.02153	1.07066	1.15026	0.1012225	0.00100565	0.0367192	0.0263315	0.00718164	0.063218	0.0316386	0.0131028	0.0222479	0.00104769	0.0234615	0.00491657	0.00480515	0.0346373	0.113643	0.00896357	0.0211218	0.0310134	0.0157743	0.000452313	0.0621728	0.0805802	0.0352042	0.00638116	0.088795	0.011683	0.0211675	0.00935752	0.00592923	0.0342259	0.00280859	0.0205238	0.0136963	0.00867349	0.0780729	0.0594464	1.291853
3096	-54.0616	-97.69497	43.63336	2.24019e-10	0.0477521	0.952248	1	0.03682253	0.00219381	0.0245388	0.00730545	0.00160887	0.0131867	0.00966031	0.00402431	0.00366628	0.00648718	0.0116349	0.00714602	0.000957349	0.0118615	0.0144803	0.00306956	0.00913988	0.00433356	0.00208343	0.00115408	0.00370541	0.0299903	0.00649786	0.00715152	0.0361764	0.0191176	0.0104671	0.0014655	0.0191637	0.00513383	0.00874311	0.0278786	0.010752	0.00376669	0.00838369	0.0026673	0.513049	0.045042	0.0622052	0.379703	0.155309	0.403223	0.753247	1.32759	2.48002	6.43876	1.346598	0.00646013	0.0722594	0.0215124	0.00473766	0.0388308	0.0284467	0.0118504	0.0107961	0.0191028	0.0342613	0.0210429	0.00281911	0.0349285	0.0426402	0.00903895	0.0269142	0.0127611	0.00613508	0.00339843	0.0109113	0.0883127	0.0191343	0.0210591	0.106529	0.0562958	0.0308226	0.00431546	0.0564313	0.0151176	0.0257459	0.0820943	0.0316613	0.0110918	0.0246875	0.00785439	0.3395928
3132	-57.02865	-102.7206	45.6919	0.0266588	0.278004	0.721996	0.973341	0.3675134	0.000832261	0.0270603	0.00696231	0.000476673	0.0192566	0.00113378	0.0148411	0.000641866	0.00940757	0.00241262	0.00318136	0.00402526	0.0140366	0.00541252	0.00258151	0.000927425	0.00231224	0.0014595	0.000679445	0.019614	0.0210091	0.00344033	0.0217014	0.0126059	0.00751381	0.00733254	0.00256221	0.000888884	0.00241633	0.00612481	0.0168485	0.00997973	0.000580043	0.0279418	0.000566823	0.323028	0.0616909	0.244409	0.370872	0.502369	0.714806	0.900553	1.11043	1.39898	1.99057	0.497775	0.0029855	0.0970714	0.0249754	0.00170993	0.0690777	0.00406714	0.0532382	0.00230252	0.033747	0.00865462	0.0114122	0.0144395	0.0503524	0.0194159	0.00926044	0.00332688	0.0082945	0.00523557	0.00243732	0.0703599	0.0753644	0.0123412	0.0778478	0.0452201	0.0269537	0.0263034	0.00919123	0.00318863	0.00866791	0.0219711	0.0604395	0.0357995	0.00208074	0.100233	0.00203332	0.2787672
3168	-56.38913	-98.47737	42.08825	0.340062	0.457605	0.542394	0.659939	7.521246	0.00275816	0.0046686	0.0299397	0.000379439	0.028274	0.0246267	0.0515476	0.00672897	0.0139351	0.0109373	0.00576109	0.00560029	0.0348035	0.0070473	0.00523471	6.87835e-05	0.030502	0.0244381	0.0348232	0.0415421	0.0618988	0.00537837	0.0448043	0.056301	0.00978494	0.0336545	0.0130562	0.00628457	0.0111593	0.0260333	0.0139485	0.0176452	0.00304161	0.0385158	0.00152048	0.714631	0.0967854	0.0969888	0.0915949	0.93941	0.969977	0.990535	1.00956	1.03095	1.0645	0.04519439	0.00390319	0.00660672	0.0423688	0.00053696	0.0400117	0.0348503	0.0729471	0.00952243	0.0197201	0.0154778	0.00815275	0.0079252	0.0492519	0.00997292	0.00740785	9.73384e-05	0.0431647	0.0345834	0.0492797	0.0587878	0.0875956	0.00761114	0.0634044	0.0796738	0.0138471	0.0476259	0.0184763	0.00889355	0.015792	0.0368407	0.0197391	0.0249704	0.0043043	0.0545052	0.0021517	0.7066436
3204	-58.5954	-101.1278	42.53238	0.316761	0.450825	0.549175	0.683239	5.637564	0.00267852	0.0101475	0.00242618	0.00151848	0.0111403	0.00467633	0.0149584	0.00550066	0.00581633	0.00422877	0.00050689	0.00364009	0.00293008	0.0161939	0.00515308	0.0119076	0.0021671	0.00962889	0.0159426	0.00690722	0.0186237	0.000447745	0.00681675	0.0195394	0.0021288	0.0132602	0.00284247	0.00363925	0.00155306	0.00897765	0.000355272	0.0040094	0.0118262	0.0147551	0.0105443	0.25637	0.131804	0.10267	0.509156	0.791312	0.892121	0.965013	1.03626	1.12092	1.26372	0.1692439	0.0104065	0.0394248	0.00942614	0.00589955	0.043282	0.0181684	0.0581161	0.0213711	0.0225975	0.0164295	0.00196936	0.0141424	0.0113839	0.0629161	0.0200206	0.0462634	0.00841957	0.03741	0.0619398	0.0268358	0.0723566	0.00173957	0.0264843	0.075914	0.00827078	0.0515185	0.0110435	0.0141391	0.00603393	0.0348798	0.0013803	0.0155772	0.045947	0.0573261	0.0409666	0.2573882
3240	-53.7747	-97.27889	43.50419	0.241545	0.426657	0.573342	0.758455	2.630691	0.00289498	0.0236358	0.00867526	0.00545126	0.00851393	0.000762022	0.0128567	0.00309228	0.0107296	0.00574446	0.00351366	0.0052858	0.000666146	0.0363927	0.00455867	0.0105341	0.00218647	0.00153552	0.0105427	0.00364288	0.0255783	0.000171598	0.0138166	0.041787	0.000435831	0.0193692	0.00231131	0.0077915	0.00252697	0.0048705	0.00174746	0.00133628	0.00778189	0.00767622	0.0173053	0.222013	0.440334	0.209937	0.127717	0.334483	0.586187	0.846509	1.18132	1.70594	2.98969	0.7918825	0.00916942	0.0748629	0.0274776	0.0172661	0.0269666	0.00241359	0.0407216	0.00979435	0.0339846	0.0181947	0.011129	0.016742	0.00210992	0.115269	0.0144389	0.0333652	0.00692532	0.00486352	0.0333924	0.0115383	0.0810157	0.000543511	0.0437621	0.132354	0.00138043	0.0613492	0.00732075	0.0246784	0.0080038	0.0154266	0.00553483	0.00423248	0.024648	0.0243133	0.0548119	0.3157209
3276	-52.2249	-97.63662	45.41173	0.0273516	0.279363	0.720638	0.972648	0.3716062	0.00198914	0.0379851	0.00377654	0.00166356	0.0272731	0.00230286	0.0145936	0.00172302	0.0197437	0.01429	0.00164784	0.00661096	0.00119229	0.0354016	0.00611915	0.0054545	0.00988712	0.0154693	0.0245831	0.0169394	0.00724552	0.0125897	0.0401242	0.015407	0.00580327	0.0652529	0.0251278	0.000151615	0.022579	0.0018716	0.0195234	0.00782283	0.0276871	0.00955629	0.00412178	0.0521453	0.553882	0.130718	0.263254	0.281621	0.539015	0.82464	1.21265	1.85524	3.55087	0.916267	0.00387362	0.0739715	0.00735436	0.00323959	0.0531111	0.00448455	0.0284193	0.00335539	0.0384485	0.0278282	0.00320897	0.0128741	0.00232185	0.0689405	0.0119163	0.010622	0.019254	0.0301247	0.0478727	0.0329874	0.0141098	0.0245169	0.0781371	0.0300034	0.0113012	0.127072	0.0489335	0.000295251	0.04397	0.00364472	0.0380196	0.015234	0.0539174	0.0186097	0.00802667	0.51351
3312	-49.93342	-94.16945	44.23603	0.234931	0.424305	0.575695	0.765068	2.47999	0.00638555	0.0391926	0.0171025	0.0304936	0.00931756	0.00414849	0.0093921	0.00304618	0.00338703	0.0108333	0.000329168	0.0108844	0.0218401	0.11973	0.00268837	0.00955418	0.0116195	0.0189409	0.0023497	0.0119305	0.043644	0.00170063	0.0042776	0.0438739	0.0134107	0.0229025	0.000909812	0.00317564	0.00574097	0.0242965	0.0652606	0.0267729	0.0070856	0.0486164	0.047475	0.0530399	0.261874	0.413156	0.27193	0.773771	0.882421	0.961727	1.0398	1.13325	1.29237	0.185452	0.00909223	0.0558054	0.0243518	0.0434191	0.0132671	0.00590693	0.0133732	0.00433739	0.00482271	0.0154253	0.000468694	0.0154981	0.0310975	0.17048	0.00382791	0.013604	0.0165447	0.0269694	0.00334568	0.0169876	0.0621436	0.00242149	0.00609077	0.062471	0.0190952	0.0326104	0.00129546	0.00452171	0.00817443	0.0345953	0.092923	0.0381212	0.010089	0.0692238	0.0675986	0.7023081
3348	-52.3221	-95.66154	43.33944	0.140238	0.383494	0.616506	0.859763	1.132021	0.000733546	0.0159486	0.000967514	4.7562e-05	0.00718636	0.00250404	0.00228353	0.00571432	0.00125771	0.00121175	1.91731e-05	0.00460881	0.00242851	0.0116624	0.000993428	0.000345169	0.00263587	0.00103276	0.0037031	0.00202744	0.00405469	0.000734745	0.000930933	0.00765047	0.0023459	0.00783161	0.00202963	0.00413235	0.000256174	0.00307779	0.000439002	0.00660647	0.00183461	0.0159464	0.0126766	0.249604	0.484491	0.258293	0.00761201	0.100638	0.32632	0.705125	1.41819	3.06447	9.93662	1.66033	0.00532098	0.115688	0.00701814	0.000345004	0.0521283	0.0181638	0.0165642	0.0414504	0.00912319	0.00878981	0.000139077	0.0334314	0.0176159	0.0845967	0.00720612	0.00250378	0.0191201	0.00749139	0.0268615	0.0147066	0.0294119	0.00532968	0.00675279	0.0554949	0.0170167	0.0568088	0.0147225	0.0299752	0.00185823	0.0223256	0.00318443	0.0479219	0.0133079	0.115672	0.0919536	0.137859
3384	-51.49146	-96.61082	45.11935	0.0858429	0.348531	0.651469	0.914157	0.7159794	0.0165577	0.0330731	0.00203697	0.000379129	0.00495822	0.0227166	0.0166832	0.0171355	0.0318432	0.0279707	0.0196173	0.0315145	0.00183308	0.00896572	0.00459835	0.00962983	0.00514884	0.0182	0.00740287	0.0067787	0.00357177	0.0721198	0.00560068	0.0221232	0.0225905	0.00418545	0.00758896	0.0529636	7.16703e-05	0.00492157	0.0402617	0.0108715	0.0460503	0.00471621	0.0126998	0.180834	0.127123	0.223064	0.468978	0.308252	0.563298	0.836055	1.19609	1.77526	3.2441	0.8509351	0.0277172	0.0553636	0.00340983	0.000634652	0.00829993	0.0380271	0.0279273	0.0286844	0.0533048	0.0468222	0.0328389	0.0527545	0.00306853	0.0150084	0.00769753	0.0161201	0.00861903	0.0304663	0.0123922	0.0113474	0.00597905	0.120727	0.0093754	0.0370336	0.0378159	0.00700634	0.0127037	0.0886597	0.000119974	0.00823859	0.0673972	0.0181986	0.077087	0.00789483	0.0212591	0.5973801
3420	-53.32185	-99.32007	45.99822	0.0162244	0.253306	0.746694	0.983776	0.3024393	0.012501	0.0400717	0.0195823	0.00249369	0.000769808	0.00727422	0.00212619	0.0345826	0.0391944	0.0149671	0.0239005	0.0470232	0.0961426	0.0268981	0.00914608	0.00808762	0.0168269	0.0221737	0.0302019	0.0122564	0.00100802	0.0184725	0.0114671	0.0143009	0.0559106	0.00610083	7.02561e-05	0.162845	0.000327328	0.0133087	0.0490524	0.0132452	0.13918	0.00458193	0.0343366	0.132145	0.412095	0.0722236	0.383536	0.900626	0.950236	0.984201	1.01605	1.05237	1.11034	0.07567981	0.0126218	0.0404591	0.0197716	0.00251779	0.000777248	0.00734453	0.00214674	0.0349169	0.0395733	0.0151118	0.0241315	0.0474777	0.0970719	0.0271581	0.00923449	0.0081658	0.0169895	0.022388	0.0304938	0.0123748	0.00101777	0.0186511	0.0115779	0.0144391	0.056451	0.0061598	7.09352e-05	0.164419	0.000330491	0.0134373	0.0495265	0.0133732	0.140525	0.00462622	0.0346685	0.9904267
3456	-51.22196	-95.16402	43.94206	0.24396	0.427505	0.572496	0.75604	2.688597	0.00631064	0.0338032	0.0168283	0.00749372	0.013831	0.027464	0.00587995	0.00605558	0.0598305	0.0400387	0.00386599	0.0270248	0.0181541	0.0439697	0.0126991	0.00165765	0.0279943	0.0306184	0.0161323	0.0311623	0.0464533	0.02505	0.0198555	0.0259291	0.03082	0.033154	8.24948e-05	0.0868274	0.00920577	0.00729895	0.0237405	0.0260371	0.0776678	0.0169393	0.0234498	0.268208	0.0980831	0.610464	0.0232449	0.747494	0.867677	0.956685	1.04528	1.1525	1.3378	0.2104336	0.00714419	0.0382682	0.0190511	0.00848354	0.0156578	0.0310916	0.00665661	0.00685544	0.0677332	0.0453272	0.00437664	0.0305944	0.0205521	0.0497774	0.0143765	0.00187661	0.031692	0.0346626	0.0182632	0.0352784	0.0525891	0.0283587	0.0224782	0.029354	0.0348909	0.0375331	9.33912e-05	0.0982961	0.0104217	0.00826304	0.0268763	0.0294762	0.0879266	0.0191767	0.0265472	0.8833251
3492	-56.34215	-100.2795	43.9373	0.142123	0.384492	0.615508	0.857877	1.149408	0.000391621	0.0150848	0.00294359	0.00396957	0.00843379	0.00406403	0.00513017	0.00852823	0.00559825	0.0022231	0.00210603	0.00254024	0.00877497	0.0150213	0.00872274	0.000272123	0.0103982	0.00795812	0.00647309	0.000614923	0.00994942	0.000367629	0.00809291	0.00607283	0.0184068	0.00300417	0.00142713	0.0274849	0.00114873	0.00445218	0.00283142	0.00581945	0.00412989	0.0115814	0.00735224	0.0687794	0.0348468	0.55849	0.337883	0.149011	0.395163	0.748517	1.33598	2.5306	6.71093	1.376533	0.00169262	0.0651977	0.0127224	0.0171568	0.0364515	0.0175651	0.022173	0.0368597	0.0241961	0.00960842	0.00910245	0.0109791	0.0379261	0.0649233	0.0377004	0.00117614	0.0449418	0.0343957	0.0279772	0.00265775	0.0430022	0.00158892	0.0349782	0.0262473	0.0795555	0.0129843	0.00616818	0.118792	0.00496491	0.0192427	0.0122376	0.0251521	0.0178497	0.0500556	0.031777	0.2313699
3528	-52.8369	-96.31305	43.47616	0.275418	0.438057	0.561943	0.724582	3.619272	0.000584624	0.0337027	0.00874438	0.0230249	0.000888904	0.0436531	0.0345735	0.0102185	0.0166305	0.0186874	0.000801145	0.0153408	0.025751	0.044623	0.0637814	0.0135701	0.0229024	0.0299038	0.00790667	0.0220544	0.0365719	0.00899719	0.045353	0.00986317	0.0432526	0.008927	0.0262923	0.0323221	0.000907353	0.00541146	0.00841116	0.0281304	0.0202414	0.0475841	0.0397242	0.127273	0.234891	0.323959	0.313877	0.756125	0.872549	0.958357	1.04345	1.14607	1.32253	0.202133	0.000731391	0.0421635	0.0109396	0.0288051	0.00111206	0.0546119	0.043253	0.0127838	0.0208054	0.0233788	0.00100227	0.019192	0.0322156	0.0558254	0.0797933	0.0169768	0.0286519	0.037411	0.00989159	0.027591	0.0457531	0.0112559	0.0567385	0.0123393	0.0541109	0.0111681	0.0328929	0.0404364	0.00113514	0.00676997	0.0105227	0.0351924	0.0253229	0.0595297	0.0496968	0.7993325
3564	-57.71179	-96.54356	38.83177	0.40291	0.474872	0.525129	0.597089	21.05815	0.00331907	0.00607822	0.0140039	0.0152994	0.0142711	0.00884593	0.00547517	0.00632449	0.0160049	0.012347	0.0161322	0.0106379	0.00620378	0.0244663	0.0484891	0.0213142	0.0200046	0.00298532	0.0187758	0.0115752	0.0265218	0.0176026	0.0288947	0.0207255	0.00777372	0.0142701	0.0156409	0.0252561	0.00830298	0.00483732	0.00036497	0.0198696	0.01069	0.00796257	0.0432937	0.231727	0.342059	0.217861	0.208353	0.538132	0.739186	0.910026	1.09887	1.35284	1.85828	0.4480505	0.00620898	0.0113705	0.0261971	0.0286205	0.0266969	0.0165481	0.0102424	0.0118312	0.0299404	0.0230975	0.0301785	0.0199002	0.0116054	0.045769	0.0907083	0.0398723	0.0374226	0.00558463	0.0351239	0.0216537	0.0496143	0.0329291	0.0540531	0.0387711	0.0145423	0.026695	0.0292594	0.0472465	0.0155324	0.00904916	0.000682749	0.0371701	0.0199978	0.0148956	0.0809894	0.5345602
3600	-57.53402	-97.64938	40.11536	0.384102	0.469827	0.530172	0.615898	14.66664	0.0288921	0.00723829	0.000395598	0.00400113	0.00954868	0.0221957	0.00255212	0.0122107	0.0144043	0.0668958	0.0169073	0.0199493	0.00351625	0.0485843	0.00913716	0.00630591	0.00731147	0.00351187	0.0279013	0.070321	0.0421254	0.0270943	0.015144	0.0260832	0.0448816	0.000375987	0.014538	0.0510011	0.0489729	0.0035449	0.000854566	0.00128138	0.004297	0.00509131	0.0733219	0.127664	0.382816	0.404362	0.085158	0.767357	0.878846	0.96051	1.04111	1.13786	1.30318	0.1914712	0.0390229	0.00977635	0.000534312	0.0054041	0.0128969	0.0299784	0.003447	0.0164923	0.0194551	0.0903524	0.0228358	0.0269444	0.0047492	0.06562	0.012341	0.00851704	0.00987519	0.00474328	0.0376848	0.0949786	0.0568964	0.0365947	0.0204542	0.0352291	0.0606191	0.000507824	0.0196357	0.0688843	0.0661449	0.00478789	0.00115421	0.00173069	0.00580372	0.00687654	0.0990318	0.7403878
3636	-48.93387	-95.03407	46.1002	0.0411208	0.302079	0.697921	0.958879	0.4506144	0.0116568	0.015197	0.00159008	0.0140079	0.017517	0.00383193	0.0144141	0.00669261	0.0165073	0.0383772	0.0166669	0.0114195	0.0155045	0.0802735	0.0214174	0.00462487	0.00450614	0.00202308	0.0305937	0.0216511	0.0618142	0.0140666	0.00706128	0.0292231	0.0177847	0.00614285	0.0149383	0.02198	0.0470392	0.00951763	0.00156301	0.00479323	0.000956704	0.000433237	0.0087432	0.0564445	0.605164	0.0518345	0.286557	0.819111	0.907271	0.970096	1.03083	1.10221	1.22084	0.144278	0.0196067	0.0255614	0.00267452	0.0235613	0.0294635	0.00644532	0.0242446	0.011257	0.0277654	0.0645505	0.0280337	0.0192077	0.0260786	0.13502	0.0360241	0.00777904	0.00757934	0.00340282	0.0514587	0.0364171	0.103972	0.02366	0.0118771	0.0491532	0.0299139	0.0103323	0.0251263	0.0369703	0.0791201	0.0160087	0.00262899	0.00806222	0.00160918	0.000728705	0.0147061	0.59453
3672	-57.0704	-96.24796	39.17756	0.396231	0.473091	0.52691	0.603768	18.38805	0.00877986	0.0577987	0.00482857	0.0310391	0.0346846	0.00384931	0.0358408	0.0122082	0.0147354	0.0164023	0.0141134	0.00223787	0.0145761	0.0679277	0.0376354	0.0165367	0.00125415	0.0101199	0.0442939	0.0218273	0.0678042	0.033099	0.0383234	0.0309823	0.0029284	0.0134306	0.0402101	0.144509	0.0147135	0.00884349	0.0180125	0.0411102	0.0131965	0.000274509	0.0262288	0.0213214	0.518475	0.133715	0.326489	0.678914	0.827895	0.942779	1.06069	1.20788	1.47294	0.2800167	0.00929719	0.0612044	0.00511308	0.0328681	0.0367283	0.00407613	0.0379526	0.0129275	0.0156037	0.0173688	0.0149451	0.00236973	0.015435	0.0719302	0.039853	0.0175111	0.00132805	0.0107162	0.0469038	0.0231134	0.0717994	0.0350494	0.0405816	0.0328078	0.00310095	0.014222	0.0425794	0.153024	0.0155804	0.00936458	0.0190738	0.0435325	0.0139741	0.000290684	0.0277743	0.9443555
3708	-57.17911	-102.8915	45.71241	0.03358	0.290527	0.709473	0.96642	0.4077446	0.000394221	0.0645895	0.00910943	0.00998251	0.00346326	0.0129713	0.00473044	0.00319188	0.0437481	0.0431531	0.00332949	0.0167752	0.00206015	0.0493238	0.000866319	0.00523575	0.0134824	0.0199747	0.000300416	0.000292309	0.0343062	0.0449746	0.00721797	0.0146444	0.0104061	0.0402165	0.0186631	0.019153	0.00870507	0.0571579	0.00632326	0.0154287	0.0245044	0.00405485	0.0346061	0.22066	0.133531	0.38389	0.261919	0.467257	0.689988	0.890679	1.12274	1.4493	2.14015	0.5501664	0.00060899	0.0997774	0.0140722	0.0154209	0.00535002	0.0200379	0.00730754	0.0049308	0.0675818	0.0666625	0.00514336	0.0259141	0.0031825	0.0761951	0.00133828	0.00808814	0.0208276	0.0308568	0.00046408	0.000451557	0.052996	0.0694763	0.0111503	0.0226225	0.0160753	0.0621261	0.0288305	0.0295874	0.0134475	0.0882971	0.00976812	0.0238342	0.0378542	0.0062639	0.0534593	0.6473365
